Gene_mutation,T1w_shape_Elongation,T1w_shape_Flatness,T1w_shape_LeastAxisLength,T1w_shape_MajorAxisLength,T1w_shape_Maximum2DDiameterColumn,T1w_shape_Maximum2DDiameterRow,T1w_shape_Maximum2DDiameterSlice,T1w_shape_Maximum3DDiameter,T1w_shape_MeshVolume,T1w_shape_MinorAxisLength,T1w_shape_Sphericity,T1w_shape_SurfaceArea,T1w_shape_SurfaceVolumeRatio,T1w_shape_VoxelVolume,T1w_firstorder_10Percentile,T1w_firstorder_90Percentile,T1w_firstorder_Energy,T1w_firstorder_Entropy,T1w_firstorder_InterquartileRange,T1w_firstorder_Kurtosis,T1w_firstorder_Maximum,T1w_firstorder_MeanAbsoluteDeviation,T1w_firstorder_Mean,T1w_firstorder_Median,T1w_firstorder_Minimum,T1w_firstorder_Range,T1w_firstorder_RobustMeanAbsoluteDeviation,T1w_firstorder_RootMeanSquared,T1w_firstorder_Skewness,T1w_firstorder_TotalEnergy,T1w_firstorder_Uniformity,T1w_firstorder_Variance,T1w_glcm_Autocorrelation,T1w_glcm_JointAverage,T1w_glcm_ClusterProminence,T1w_glcm_ClusterShade,T1w_glcm_ClusterTendency,T1w_glcm_Contrast,T1w_glcm_Correlation,T1w_glcm_DifferenceAverage,T1w_glcm_DifferenceEntropy,T1w_glcm_DifferenceVariance,T1w_glcm_JointEnergy,T1w_glcm_JointEntropy,T1w_glcm_Imc1,T1w_glcm_Imc2,T1w_glcm_Idm,T1w_glcm_Idmn,T1w_glcm_Id,T1w_glcm_Idn,T1w_glcm_InverseVariance,T1w_glcm_MaximumProbability,T1w_glcm_SumEntropy,T1w_glcm_SumSquares,T1w_glrlm_GrayLevelNonUniformity,T1w_glrlm_GrayLevelNonUniformityNormalized,T1w_glrlm_GrayLevelVariance,T1w_glrlm_HighGrayLevelRunEmphasis,T1w_glrlm_LongRunEmphasis,T1w_glrlm_LongRunHighGrayLevelEmphasis,T1w_glrlm_LongRunLowGrayLevelEmphasis,T1w_glrlm_LowGrayLevelRunEmphasis,T1w_glrlm_RunEntropy,T1w_glrlm_RunLengthNonUniformity,T1w_glrlm_RunLengthNonUniformityNormalized,T1w_glrlm_RunPercentage,T1w_glrlm_RunVariance,T1w_glrlm_ShortRunEmphasis,T1w_glrlm_ShortRunHighGrayLevelEmphasis,T1w_glrlm_ShortRunLowGrayLevelEmphasis,T1w_glszm_GrayLevelNonUniformity,T1w_glszm_GrayLevelNonUniformityNormalized,T1w_glszm_GrayLevelVariance,T1w_glszm_HighGrayLevelZoneEmphasis,T1w_glszm_LargeAreaEmphasis,T1w_glszm_LargeAreaHighGrayLevelEmphasis,T1w_glszm_LargeAreaLowGrayLevelEmphasis,T1w_glszm_LowGrayLevelZoneEmphasis,T1w_glszm_SizeZoneNonUniformity,T1w_glszm_SizeZoneNonUniformityNormalized,T1w_glszm_SmallAreaEmphasis,T1w_glszm_SmallAreaHighGrayLevelEmphasis,T1w_glszm_SmallAreaLowGrayLevelEmphasis,T1w_glszm_ZoneEntropy,T1w_glszm_ZonePercentage,T1w_glszm_ZoneVariance,T1w_gldm_DependenceEntropy,T1w_gldm_DependenceNonUniformity,T1w_gldm_DependenceNonUniformityNormalized,T1w_gldm_DependenceVariance,T1w_gldm_GrayLevelNonUniformity,T1w_gldm_GrayLevelVariance,T1w_gldm_HighGrayLevelEmphasis,T1w_gldm_LargeDependenceEmphasis,T1w_gldm_LargeDependenceHighGrayLevelEmphasis,T1w_gldm_LargeDependenceLowGrayLevelEmphasis,T1w_gldm_LowGrayLevelEmphasis,T1w_gldm_SmallDependenceEmphasis,T1w_gldm_SmallDependenceHighGrayLevelEmphasis,T1w_gldm_SmallDependenceLowGrayLevelEmphasis,T2w_shape_Elongation,T2w_shape_Flatness,T2w_shape_LeastAxisLength,T2w_shape_MajorAxisLength,T2w_shape_Maximum2DDiameterColumn,T2w_shape_Maximum2DDiameterRow,T2w_shape_Maximum2DDiameterSlice,T2w_shape_Maximum3DDiameter,T2w_shape_MeshVolume,T2w_shape_MinorAxisLength,T2w_shape_Sphericity,T2w_shape_SurfaceArea,T2w_shape_SurfaceVolumeRatio,T2w_shape_VoxelVolume,T2w_firstorder_10Percentile,T2w_firstorder_90Percentile,T2w_firstorder_Energy,T2w_firstorder_Entropy,T2w_firstorder_InterquartileRange,T2w_firstorder_Kurtosis,T2w_firstorder_Maximum,T2w_firstorder_MeanAbsoluteDeviation,T2w_firstorder_Mean,T2w_firstorder_Median,T2w_firstorder_Minimum,T2w_firstorder_Range,T2w_firstorder_RobustMeanAbsoluteDeviation,T2w_firstorder_RootMeanSquared,T2w_firstorder_Skewness,T2w_firstorder_TotalEnergy,T2w_firstorder_Uniformity,T2w_firstorder_Variance,T2w_glcm_Autocorrelation,T2w_glcm_JointAverage,T2w_glcm_ClusterProminence,T2w_glcm_ClusterShade,T2w_glcm_ClusterTendency,T2w_glcm_Contrast,T2w_glcm_Correlation,T2w_glcm_DifferenceAverage,T2w_glcm_DifferenceEntropy,T2w_glcm_DifferenceVariance,T2w_glcm_JointEnergy,T2w_glcm_JointEntropy,T2w_glcm_Imc1,T2w_glcm_Imc2,T2w_glcm_Idm,T2w_glcm_Idmn,T2w_glcm_Id,T2w_glcm_Idn,T2w_glcm_InverseVariance,T2w_glcm_MaximumProbability,T2w_glcm_SumEntropy,T2w_glcm_SumSquares,T2w_glrlm_GrayLevelNonUniformity,T2w_glrlm_GrayLevelNonUniformityNormalized,T2w_glrlm_GrayLevelVariance,T2w_glrlm_HighGrayLevelRunEmphasis,T2w_glrlm_LongRunEmphasis,T2w_glrlm_LongRunHighGrayLevelEmphasis,T2w_glrlm_LongRunLowGrayLevelEmphasis,T2w_glrlm_LowGrayLevelRunEmphasis,T2w_glrlm_RunEntropy,T2w_glrlm_RunLengthNonUniformity,T2w_glrlm_RunLengthNonUniformityNormalized,T2w_glrlm_RunPercentage,T2w_glrlm_RunVariance,T2w_glrlm_ShortRunEmphasis,T2w_glrlm_ShortRunHighGrayLevelEmphasis,T2w_glrlm_ShortRunLowGrayLevelEmphasis,T2w_glszm_GrayLevelNonUniformity,T2w_glszm_GrayLevelNonUniformityNormalized,T2w_glszm_GrayLevelVariance,T2w_glszm_HighGrayLevelZoneEmphasis,T2w_glszm_LargeAreaEmphasis,T2w_glszm_LargeAreaHighGrayLevelEmphasis,T2w_glszm_LargeAreaLowGrayLevelEmphasis,T2w_glszm_LowGrayLevelZoneEmphasis,T2w_glszm_SizeZoneNonUniformity,T2w_glszm_SizeZoneNonUniformityNormalized,T2w_glszm_SmallAreaEmphasis,T2w_glszm_SmallAreaHighGrayLevelEmphasis,T2w_glszm_SmallAreaLowGrayLevelEmphasis,T2w_glszm_ZoneEntropy,T2w_glszm_ZonePercentage,T2w_glszm_ZoneVariance,T2w_gldm_DependenceEntropy,T2w_gldm_DependenceNonUniformity,T2w_gldm_DependenceNonUniformityNormalized,T2w_gldm_DependenceVariance,T2w_gldm_GrayLevelNonUniformity,T2w_gldm_GrayLevelVariance,T2w_gldm_HighGrayLevelEmphasis,T2w_gldm_LargeDependenceEmphasis,T2w_gldm_LargeDependenceHighGrayLevelEmphasis,T2w_gldm_LargeDependenceLowGrayLevelEmphasis,T2w_gldm_LowGrayLevelEmphasis,T2w_gldm_SmallDependenceEmphasis,T2w_gldm_SmallDependenceHighGrayLevelEmphasis,T2w_gldm_SmallDependenceLowGrayLevelEmphasis
1,0.742106184,0.591997949,32.79250884,54.61520887,53.84199111,63.95411032,60.92232254,67.93351726,59510.266,40.62101387,0.61476855,11104.5131,0.216807235,59685.06251,161.3565141,284.624667,11939400752,1.996411809,65.50587721,8.538601271,658.0297626,39.88645331,218.0203153,210.7686161,55.85778803,602.1507817,27.53320437,226.1245061,0.781977537,11867492038,0.351263511,35684.04755,324.2857429,7.311466296,10881549.24,17625.17851,193.2399247,34.58354036,0.489964639,1.076153131,1.394704577,16.86762162,0.210706491,3.554392134,-0.200702686,0.596157817,0.707544267,0.971371615,0.723207322,0.938310743,0.324195331,0.324498166,2.633022255,56.94526983,2644.731792,0.277836676,57.91720267,345.5113763,16.80502681,541.7944968,3.604595361,0.108757134,4.062926148,6526.151464,0.395302537,0.504534707,8.527139861,0.620477956,331.4925239,0.050923834,81.10695472,0.20086036,66.42205435,379.9189159,872854.3649,8681778.209,179299.2064,0.140121744,670.5514548,0.278835868,0.534245402,321.9912107,0.06539593,5.057876278,0.021218273,863694.769,6.024401895,1974.065105,0.050615722,34.99450684,7782.28472,57.15160044,342.6542454,234.1961889,5885.142075,40.96857823,0.101139017,0.026424768,238.4750282,-0.018617238,0.745292064,0.594024465,31.92011649,52.89854572,52.31889558,61.90302754,59.24493083,65.87029045,55711.18071,39.55269098,0.619948116,10375.40371,0.220987419,55857.79694,903.0471895,1787.651601,75271919539,5.128239228,491.188366,3.013781843,2390.618513,277.9222614,1351.894816,1357.085425,355.6479248,2034.949395,204.3698795,1395.838299,0.031618152,1.80287E+11,0.027170249,199081.9926,3252.859661,42.39738254,13990405.51,17795.07468,1048.079225,136.6110576,0.714535808,6.174985748,3.627261884,66.91792866,-0.010475542,9.188443831,-0.210308757,0.854589736,0.258365017,0.966870361,0.330016473,0.912110379,0.237017525,0.002912658,5.961015414,296.1619743,819.2505641,0.023492388,318.8996053,3102.204821,1.666185069,3713.912204,0.10136378,-0.00904723,5.68879537,17606.32369,0.792233853,0.862823915,0.274149212,0.893047401,2984.08552,-0.012647676,155.5630169,0.016094566,319.1925485,2910.927706,10171.80291,1974278.013,907.8243674,-0.01031269,3493.862526,0.390474435,0.636362769,2209.205464,-0.014769341,7.200280829,0.316469243,10073.101,7.811916654,4286.311824,0.169580773,6.970989708,1060.116933,318.5857157,3121.399165,27.75564752,27964.55132,2.433424603,-0.00819737,0.284662034,1574.766427,-0.020008669
1,,,33.4586207,55.28132073,54.50810298,,,68.59962912,,,,11105.17921,0.882919099,59685.72862,,285.2907789,11939400753,,66.17198907,9.204713134,,40.55256518,,211.4347279,56.5238999,602.8168935,,226.7906179,1.448089401,,,,,7.97757816,,17625.84462,,35.24965222,,,,17.53373349,0.876818354,,,1.262269681,1.37365613,,1.389319186,1.604422606,0.990307195,,3.299134119,57.61138169,2645.397904,,,,,542.4606087,4.270707224,0.774868998,4.729038012,6526.817576,1.061414401,,,,,,,0.866972224,67.08816621,,,,179299.8726,0.806233607,,,,322.6573225,,,,,6.690513759,1974.731217,0.716727586,,7782.950832,57.81771231,,234.8623008,5885.808186,41.63469009,0.76725088,0.692536631,,,1.411403928,,,,52.98500745,,,,,40.21880284,,,0.887099283,,903.7133014,,,,491.8544778,3.679893706,,278.5883732,1352.560927,,,2035.615507,205.0359914,,0.697730016,,0.693282112,,,43.0634944,,,,,1.380647671,6.841097612,4.293373747,,0.655636321,9.854555695,0.455803107,,0.92447688,1.632982224,,1.578222242,0.903129388,0.669024521,6.627127278,,,0.689604252,,,,,,,6.354907234,17606.98981,1.458345716,1.528935779,0.940261076,1.559159265,,0.653464188,,,,2911.593817,,1974278.679,,0.655799173,3494.528638,1.056586298,1.302474632,,,7.866392692,,10073.76711,,4286.977936,,7.637101572,1060.783045,,3122.065277,,27965.21743,,,,1575.432539,0.646103195
0,,,32.96861339,54.79131342,54.01809567,,,68.10962182,,,,11104.6892,0.392911791,59685.23861,,284.8007716,11939400752,,65.68198176,8.714705826,,40.06255787,,210.9447206,56.03389259,602.3268862,,226.3006106,0.958082093,,,,,7.487570852,,17625.35462,,34.75964491,,,,17.04372618,0.386811046,,,0.772262373,0.883648822,,0.899311878,1.114415298,0.500299887,,2.809126811,57.12137439,2644.907896,,,,,541.9706014,3.780699916,0.28486169,4.239030704,6526.327569,0.571407093,,,,,,,0.376964916,66.5981589,,,,179299.3826,0.316226299,,,,322.1673152,,,,,6.200506451,1974.241209,0.226720278,,7782.460825,57.327705,,234.3722935,5885.318179,41.14468278,0.277243572,0.202529324,,,0.92139662,,,,52.49500014,,,,,39.72879553,,,0.397091975,,903.2232941,,,,491.3644705,3.189886399,,278.0983659,1352.07092,,,2035.1255,204.5459841,,0.207722708,,0.203274805,,,42.5734871,,,,,0.890640364,6.351090304,3.803366439,,0.165629013,9.364548387,-0.034204201,,0.434469572,1.142974917,,1.088214934,0.41312208,0.179017213,6.13711997,,,0.199596944,,,,,,,5.864899926,17606.4998,0.968338408,1.038928471,0.450253768,1.069151957,,0.16345688,,,,2911.10381,,1974278.189,,0.165791865,3494.038631,0.56657899,0.812467325,,,7.376385384,,10073.2771,,4286.487929,,7.147094264,1060.293037,,3121.57527,,27964.72742,,,,1574.942531,0.156095887
0,0.959565942,0.809457707,33.00996859,54.83266863,54.05945087,64.17157008,61.13978229,68.15097702,59510.48345,40.83847363,0.832228308,11104.73056,0.434266993,59685.27996,161.5739739,284.8421268,11939400752,2.213871567,65.72333696,8.756061029,658.2472223,40.10391307,218.2377751,210.9860758,56.07524779,602.3682414,27.75066413,226.3419658,0.999437295,11867492038,0.568723268,35684.26501,324.5032027,7.528926054,10881549.46,17625.39597,193.4573845,34.80100011,0.707424397,1.293612889,1.612164335,17.08508138,0.428166248,3.771851891,0.016757071,0.813617575,0.925004025,1.188831373,0.94066708,1.1557705,0.541655089,0.541957923,2.850482013,57.16272959,2644.949252,0.495296434,58.13466243,345.728836,17.02248657,542.0119566,3.822055118,0.326216892,4.280385906,6526.368924,0.612762295,0.721994465,8.744599618,0.837937713,331.7099837,0.268383591,81.32441448,0.418320118,66.6395141,380.1363757,872854.5824,8681778.427,179299.4239,0.357581501,670.7689146,0.496295626,0.75170516,322.2086704,0.282855688,5.275336036,0.238678031,863694.9865,6.241861653,1974.282564,0.26807548,35.2119666,7782.50218,57.3690602,342.8717051,234.4136487,5885.359534,41.18603798,0.318598774,0.243884526,238.692488,0.19884252,0.962751822,0.811484223,32.13757624,53.11600548,52.53635534,62.1204873,59.46239059,66.08775021,55711.39817,39.77015073,0.837407874,10375.62117,0.438447177,55858.0144,903.2646493,1787.869061,75271919540,5.345698986,491.4058257,3.231241601,2390.835973,278.1397211,1352.112275,1357.302885,355.8653845,2035.166855,204.5873393,1396.055759,0.24907791,1.80287E+11,0.244630007,199082.2101,3253.077121,42.6148423,13990405.73,17795.29214,1048.296685,136.8285174,0.931995566,6.392445506,3.844721641,67.13538842,0.206984215,9.405903589,0.007151001,1.072049494,0.475824775,1.184330119,0.547476231,1.129570136,0.454477282,0.220372415,6.178475172,296.379434,819.4680238,0.240952146,319.1170651,3102.422281,1.883644827,3714.129664,0.318823538,0.208412527,5.906255128,17606.54115,1.00969361,1.080283673,0.49160897,1.110507159,2984.30298,0.204812082,155.7804767,0.233554324,319.4100082,2911.145165,10172.02037,1974278.231,908.0418271,0.207147067,3494.079986,0.607934192,0.853822527,2209.422924,0.202690417,7.417740586,0.533929001,10073.31846,8.029376412,4286.529284,0.38704053,7.188449466,1060.334393,318.8031755,3121.616625,27.97310727,27964.76878,2.650884361,0.209262388,0.502121792,1574.983887,0.197451089
1,1.458892636,1.308784401,33.50929529,55.33199532,54.55877756,64.67089677,61.63910899,68.65030371,59510.98278,41.33780032,1.331555002,11105.22989,0.933593687,59685.77929,162.0733006,285.3414535,11939400753,2.713198261,66.22266366,9.255387723,658.746549,40.60323977,218.7371018,211.4854025,56.57457449,602.8675681,28.24999082,226.8412925,1.498763989,11867492039,1.068049962,35684.76433,325.0025294,8.028252748,10881549.96,17625.8953,193.9567111,35.30032681,1.206751091,1.792939583,2.111491029,17.58440808,0.927492943,4.271178585,0.516083765,1.312944269,1.424330719,1.688158067,1.439993774,1.655097195,1.040981783,1.041284617,3.349808707,57.66205628,2645.448578,0.994623128,58.63398912,346.2281627,17.52181326,542.5112832,4.321381813,0.825543586,4.7797126,6526.868251,1.112088989,1.221321159,9.243926312,1.337264407,332.2093103,0.767710285,81.82374117,0.917646812,67.1388408,380.6357024,872855.0817,8681778.926,179299.9232,0.856908195,671.2682413,0.99562232,1.251031854,322.7079971,0.782182382,5.77466273,0.738004725,863695.4858,6.741188347,1974.781891,0.767402174,35.71129329,7783.001506,57.86838689,343.3710318,234.9129754,5885.858861,41.68536468,0.817925468,0.74321122,239.1918147,0.698169214,1.462078516,1.310810917,32.63690294,53.61533217,53.03568204,62.61981399,59.96171728,66.5870769,55711.89749,40.26947743,1.336734568,10376.1205,0.937773871,55858.51373,903.7639759,1788.368388,75271919540,5.84502568,491.9051524,3.730568295,2391.335299,278.6390478,1352.611602,1357.802211,356.3647112,2035.666182,205.086666,1396.555085,0.748404604,1.80287E+11,0.743956701,199082.7094,3253.576447,43.11416899,13990406.23,17795.79147,1048.796012,137.3278441,1.43132226,6.8917722,4.344048335,67.63471511,0.706310909,9.905230283,0.506477695,1.571376188,0.975151469,1.683656813,1.046802925,1.628896831,0.953803977,0.719699109,6.677801866,296.8787607,819.9673505,0.74027884,319.6163918,3102.921607,2.382971521,3714.62899,0.818150232,0.707739221,6.405581822,17607.04048,1.509020305,1.579610367,0.990935664,1.609833853,2984.802307,0.704138776,156.2798034,0.732881018,319.9093349,2911.644492,10172.51969,1974278.73,908.5411538,0.706473761,3494.579313,1.107260887,1.353149221,2209.922251,0.702017111,7.91706728,1.033255695,10073.81778,8.528703106,4287.028611,0.886367224,7.68777616,1060.833719,319.3025022,3122.115952,28.47243397,27965.2681,3.150211055,0.708589082,1.001448486,1575.483213,0.696777783
1,1.520304013,1.370195778,33.57070666,55.3934067,54.62018894,64.73230815,61.70052037,68.71171509,59511.04419,41.3992117,1.392966379,11105.2913,0.995005064,59685.8407,162.134712,285.4028648,11939400753,2.774609638,66.28407503,9.316799099,658.8079604,40.66465114,218.7985131,211.5468139,56.63598586,602.9289795,28.3114022,226.9027039,1.560175366,11867492039,1.129461339,35684.82575,325.0639407,8.089664125,10881550.02,17625.95671,194.0181225,35.36173819,1.268162468,1.85435096,2.172902406,17.64581945,0.988904319,4.332589962,0.577495142,1.374355646,1.485742095,1.749569444,1.501405151,1.716508571,1.10239316,1.102695994,3.411220084,57.72346766,2645.50999,1.056034504,58.6954005,346.2895741,17.58322464,542.5726946,4.382793189,0.886954963,4.841123976,6526.929662,1.173500366,1.282732535,9.305337689,1.398675784,332.2707217,0.829121662,81.88515255,0.979058189,67.20025217,380.6971138,872855.1431,8681778.988,179299.9846,0.918319572,671.3296527,1.057033696,1.31244323,322.7694085,0.843593758,5.836074107,0.799416102,863695.5472,6.802599724,1974.843303,0.828813551,35.77270467,7783.062918,57.92979827,343.4324432,234.9743868,5885.920272,41.74677606,0.879336845,0.804622596,239.253226,0.759580591,1.523489892,1.372222294,32.69831431,53.67674355,53.09709341,62.68122537,60.02312866,66.64848828,55711.9589,40.33088881,1.398145944,10376.18191,0.999185247,55858.57514,903.8253873,1788.429799,75271919540,5.906437057,491.9665638,3.791979671,2391.396711,278.7004592,1352.673013,1357.863623,356.4261226,2035.727593,205.1480774,1396.616497,0.809815981,1.80287E+11,0.805368077,199082.7708,3253.637859,43.17558037,13990406.29,17795.85288,1048.857423,137.3892554,1.492733636,6.953183577,4.405459712,67.69612649,0.767722286,9.96664166,0.567889072,1.632787565,1.036562845,1.745068189,1.108214302,1.690308207,1.015215353,0.781110486,6.739213243,296.9401721,820.0287619,0.801690217,319.6778032,3102.983019,2.444382897,3714.690402,0.879561609,0.769150598,6.466993198,17607.10189,1.570431681,1.641021744,1.052347041,1.67124523,2984.863718,0.765550153,156.3412147,0.794292395,319.9707463,2911.705903,10172.5811,1974278.791,908.6025652,0.767885138,3494.640724,1.168672263,1.414560597,2209.983662,0.763428488,7.978478657,1.094667071,10073.87919,8.590114483,4287.090022,0.947778601,7.749187537,1060.895131,319.3639135,3122.177363,28.53384534,27965.32952,3.211622431,0.770000459,1.062859862,1575.544625,0.75818916
1,,,33.35958866,55.1822887,54.40907094,,,68.50059709,,,,11105.08018,0.783887064,59685.62958,,285.1917468,11939400753,,66.07295703,9.105681099,,40.45353314,,211.3356959,56.42486786,602.7178615,,226.6915859,1.349057366,,,,,7.878546125,,17625.74559,,35.15062019,,,,17.43470145,0.777786319,,,1.163237646,1.274624095,,1.290287151,1.505390571,0.89127516,,3.200102084,57.51234966,2645.298872,,,,,542.3615766,4.171675189,0.675836963,4.630005976,6526.718544,0.962382366,,,,,,,0.767940189,66.98913417,,,,179299.7735,0.707201572,,,,322.5582905,,,,,6.591481724,1974.632185,0.617695551,,7782.8518,57.71868027,,234.7632688,5885.709154,41.53565806,0.668218845,0.593504596,,,1.312371892,,,,52.88597541,,,,,40.1197708,,,0.788067247,,903.6142693,,,,491.7554458,3.580861671,,278.4893412,1352.461895,,,2035.516475,204.9369594,,0.598697981,,0.594250077,,,42.96446237,,,,,1.281615636,6.742065577,4.194341712,,0.556604286,9.75552366,0.356771072,,0.825444845,1.533950189,,1.479190207,0.804097353,0.569992486,6.528095243,,,0.590572217,,,,,,,6.255875198,17606.89077,1.359313681,1.429903744,0.841229041,1.46012723,,0.554432152,,,,2911.494785,,1974278.58,,0.556767138,3494.429606,0.957554263,1.203442597,,,7.767360657,,10073.66808,,4286.878904,,7.538069537,1060.684013,,3121.966245,,27965.1184,,,,1575.333507,0.54707116
1,0.950876927,0.800768692,33.00127958,54.82397961,54.05076186,64.16288107,61.13109328,68.142288,59510.47477,40.82978461,0.823539293,11104.72187,0.425577978,59685.27128,161.5652849,284.8334378,11939400752,2.205182552,65.71464795,8.747372014,658.2385333,40.09522406,218.2290861,210.9773868,56.06655878,602.3595524,27.74197511,226.3332768,0.99074828,11867492038,0.560034254,35684.25632,324.4945136,7.520237039,10881549.45,17625.38728,193.4486954,34.7923111,0.698735382,1.284923874,1.60347532,17.07639237,0.419477234,3.763162877,0.008068056,0.80492856,0.91631501,1.180142358,0.931978065,1.147081486,0.532966074,0.533268908,2.841792998,57.15404057,2644.940563,0.486607419,58.12597341,345.720147,17.01379755,542.0032675,3.813366104,0.317527877,4.271696891,6526.360235,0.60407328,0.71330545,8.735910604,0.829248699,331.7012946,0.259694576,81.31572547,0.409631103,66.63082509,380.1276867,872854.5737,8681778.418,179299.4152,0.348892486,670.7602256,0.487606611,0.743016145,322.1999814,0.274166673,5.266647021,0.229989016,863694.9778,6.233172638,1974.273875,0.259386465,35.20327759,7782.493491,57.36037119,342.8630161,234.4049597,5885.350845,41.17734897,0.309909759,0.235195511,238.683799,0.190153505,0.954062807,0.802795208,32.12888723,53.10731646,52.52766633,62.11179829,59.45370157,66.0790612,55711.38948,39.76146172,0.828718859,10375.61249,0.429758162,55858.00571,903.2559602,1787.860372,75271919540,5.337009971,491.3971367,3.222552586,2390.827284,278.1310321,1352.103586,1357.294196,355.8566955,2035.158166,204.5786503,1396.04707,0.240388895,1.80287E+11,0.235940992,199082.2014,3253.068432,42.60615328,13990405.72,17795.28345,1048.287996,136.8198284,0.923306551,6.383756491,3.836032626,67.1266994,0.1982952,9.397214574,-0.001538014,1.063360479,0.46713576,1.175641104,0.538787216,1.120881122,0.445788268,0.2116834,6.169786157,296.370745,819.4593348,0.232263131,319.1083761,3102.413592,1.874955812,3714.120975,0.310134523,0.199723512,5.897566113,17606.53247,1.001004596,1.071594658,0.482919955,1.101818144,2984.294291,0.196123067,155.7717877,0.224865309,319.4013192,2911.136476,10172.01168,1974278.222,908.0331381,0.198458052,3494.071297,0.599245178,0.845133512,2209.414235,0.194001402,7.409051572,0.525239986,10073.30977,8.020687397,4286.520595,0.378351515,7.179760451,1060.325704,318.7944864,3121.607936,27.96441826,27964.76009,2.642195346,0.200573373,0.493432777,1574.975198,0.188762074
1,,,33.67858881,55.50128885,54.72807109,,,68.81959724,,,,11105.39918,1.102887213,59685.94858,,285.510747,11939400753,,66.39195718,9.424681248,,40.77253329,,211.654696,56.74386801,603.0368616,,227.0105861,1.668057515,,,,,8.197546273,,17626.06459,,35.46962033,,,,17.7537016,1.096786468,,,1.482237795,1.593624244,,1.609287299,1.82439072,1.210275308,,3.519102232,57.83134981,2645.617872,,,,,542.6805768,4.490675338,0.994837111,4.949006125,6527.037544,1.281382515,,,,,,,1.086940337,67.30813432,,,,179300.0925,1.026201721,,,,322.8772907,,,,,6.910481873,1974.951185,0.936695699,,7783.1708,58.03768042,,235.0822689,5886.028155,41.8546582,0.987218994,0.912504745,,,1.631372041,,,,53.20497556,,,,,40.43877095,,,1.107067396,,903.9332695,,,,492.0744459,3.89986182,,278.8083414,1352.780896,,,2035.835475,205.2559595,,0.91769813,,0.913250226,,,43.28346252,,,,,1.600615785,7.061065726,4.513341861,,0.875604435,10.07452381,0.675771221,,1.144444994,1.852950338,,1.798190356,1.123097502,0.888992635,6.847095391,,,0.909572365,,,,,,,6.574875347,17607.20977,1.67831383,1.748903892,1.160229189,1.779127378,,0.873432301,,,,2911.813785,,1974278.899,,0.875767287,3494.748606,1.276554412,1.522442746,,,8.086360806,,10073.98708,,4287.197904,,7.857069686,1061.003013,,3122.285245,,27965.4374,,,,1575.652507,0.866071309
0,0.109189152,-0.040919083,32.1595918,53.98229184,53.20907408,63.32119329,60.2894055,67.30060023,59509.63308,39.98809684,-0.018148482,11103.88018,-0.416109797,59684.42959,160.7235971,283.99175,11939400751,1.363494777,64.87296017,7.905684238,657.3968455,39.25353628,217.3873983,210.135699,55.224871,601.5178646,26.90028734,225.491589,0.149060505,11867492038,-0.281653522,35683.41463,323.6528259,6.678549264,10881548.61,17624.54559,192.6070077,33.95062332,-0.142952393,0.443236099,0.761787545,16.23470459,-0.422210542,2.921475101,-0.833619719,-0.036759215,0.074627234,0.338454583,0.09029029,0.30539371,-0.308721701,-0.308418867,2.000105223,56.3123528,2644.098875,-0.355080357,57.28428564,344.8784592,16.17210978,541.1615798,2.971678328,-0.524159898,3.430009116,6525.518547,-0.237614495,-0.128382326,7.894222828,-0.012439077,330.8596069,-0.581993199,80.47403769,-0.432056672,65.78913731,379.2859989,872853.732,8681777.576,179298.5735,-0.492795289,669.9185378,-0.354081165,-0.098671631,321.3582936,-0.567521103,4.424959246,-0.611698759,863694.1361,5.391484863,1973.432188,-0.58230131,34.36158981,7781.651803,56.51868341,342.0213283,233.5632719,5884.509158,40.33566119,-0.531778016,-0.606492265,237.8421112,-0.65153427,0.112375031,-0.038892567,31.28719945,52.26562869,51.68597855,61.27011051,58.61201379,65.23737342,55710.54779,38.91977394,-0.012968917,10374.7708,-0.411929614,55857.16402,902.4142725,1787.018684,75271919539,4.495322196,490.5554489,2.38086481,2389.985596,277.2893443,1351.261899,1356.452508,355.0150078,2034.316478,203.7369625,1395.205382,-0.60129888,1.80287E+11,-0.605746784,199081.3597,3252.226744,41.76446551,13990404.88,17794.44177,1047.446308,135.9781406,0.081618775,5.542068716,2.994344851,66.28501163,-0.643392575,8.555526799,-0.843225789,0.221672704,-0.374552016,0.333953328,-0.302900559,0.279193346,-0.395899508,-0.630004375,5.328098382,295.5290572,818.617647,-0.609424644,318.2666883,3101.571904,1.033268036,3713.279287,-0.531553252,-0.641964263,5.055878337,17605.69078,0.15931682,0.229906883,-0.35876782,0.260130369,2983.452603,-0.645564708,154.9300999,-0.616822466,318.5596314,2910.294788,10171.16999,1974277.38,907.1914504,-0.643229723,3493.229609,-0.242442598,0.003445736,2208.572547,-0.647686373,6.567363796,-0.31644779,10072.46808,7.178999622,4285.678907,-0.46333626,6.338072676,1059.484016,317.9527987,3120.766248,27.12273048,27963.9184,1.80050757,-0.641114402,-0.348254999,1574.13351,-0.652925701
